"","DOI_data","title","author.list","authorAffiliation","correspondingAuthor","abstract","keywords.list","fullText"
"64","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 25-Abr-2019","Cyclic pamidronate treatment for osteogenesis imperfecta: Report from a Brazilian reference center","Cyclic pamidronate treatment for osteogenesis imperfecta: Report from a Brazilian reference center","Articles,1Graduate Program in Child and Adolescent Health, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,2Medical Genetics Service, Hospital de Clinicas de Porto Alegre, Porto Alegre, RS, Brazil,,","Received:
				April 18, 2018; Accepted:
				November 04, 2018","Treatment of moderate and severe forms of osteogenesis imperfecta (OI) with cyclic pamidronate at the Reference Center for OI Treatment in Southern Brazil was studied. A retrospective cohort study was conducted from 2002 to 2012. Data were obtained during inpatient (drug infusion) and outpatient care. Clinical data, including the presence of blue sclerae, dentinogenesis imperfecta, history and site of the fractures, biochemical data, including calcium, phosphorus, and alkaline phosphatase levels, were systematically collected. Bone mineral density (BMD) was measured using dual energy X-ray absorptiometry (DXA). Forty-five patients (26 females) were included in the study, and the age of the patients at the time of diagnosis ranged from 1 to 144 months, with a median age (p25-p75) of 38 (5-96) months. Most cases presented OI-4 (51.1%), and the median age of the patients at the start of treatment was 3.3 years (25-75 percentiles: 0.5 - 8.7 years). Twenty-four patients (54.5%) had some adverse events or intercurrences during treatment, and the treatment compliance mean was 92.3% (± 10.7). The treatment with intravenous pamidronate has shown to be safe, well-tolerated, and effective in regard to the improvement of BMD and the reduction of the number of fractures in children and adolescents with OI.","Ana Paula Vanz1 
			,Keywords: Osteogenesis imperfecta; bone fracture; clinical features; pamidronate treatment; compliance","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200252&lang=pt"
"65","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 25-Abr-2019","Cyclic pamidronate treatment for osteogenesis imperfecta: Report from a Brazilian reference center","Cyclic pamidronate treatment for osteogenesis imperfecta: Report from a Brazilian reference center","Articles,1Graduate Program in Child and Adolescent Health, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,2Medical Genetics Service, Hospital de Clinicas de Porto Alegre, Porto Alegre, RS, Brazil,,","Send correspondence to Têmis Maria Félix. Medical Genetics Service, Hospital de Clínicas de Porto Alegre, Rua Ramiro Barcelos 2350, 90035-903 Porto Alegre, RS, Brazil. E-mail: tfelix@hcpa.edu.br
				","Treatment of moderate and severe forms of osteogenesis imperfecta (OI) with cyclic pamidronate at the Reference Center for OI Treatment in Southern Brazil was studied. A retrospective cohort study was conducted from 2002 to 2012. Data were obtained during inpatient (drug infusion) and outpatient care. Clinical data, including the presence of blue sclerae, dentinogenesis imperfecta, history and site of the fractures, biochemical data, including calcium, phosphorus, and alkaline phosphatase levels, were systematically collected. Bone mineral density (BMD) was measured using dual energy X-ray absorptiometry (DXA). Forty-five patients (26 females) were included in the study, and the age of the patients at the time of diagnosis ranged from 1 to 144 months, with a median age (p25-p75) of 38 (5-96) months. Most cases presented OI-4 (51.1%), and the median age of the patients at the start of treatment was 3.3 years (25-75 percentiles: 0.5 - 8.7 years). Twenty-four patients (54.5%) had some adverse events or intercurrences during treatment, and the treatment compliance mean was 92.3% (± 10.7). The treatment with intravenous pamidronate has shown to be safe, well-tolerated, and effective in regard to the improvement of BMD and the reduction of the number of fractures in children and adolescents with OI.","Ana Paula Vanz1 
			,Keywords: Osteogenesis imperfecta; bone fracture; clinical features; pamidronate treatment; compliance","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200252&lang=pt"
"66","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 23-Maio-2019","Effects of gene therapy on cardiovascular symptoms of lysosomal storage diseases","Effects of gene therapy on cardiovascular symptoms of lysosomal storage diseases","Articles,1Gene Therapy Center, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,2Postgraduate Program in Genetics and Molecular Biology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,3Medical Genetics Service, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,4Department of Genetics, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,5Department of Physiology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,,","Received:
				April 27, 2018; Accepted:
				November 28, 2018","Lysosomal storage diseases (LSDs) are inherited conditions caused by impaired lysosomal function and consequent substrate storage, leading to a range of clinical manifestations, including cardiovascular disease. This may lead to significant symptoms and even cardiac failure, which is an important cause of death among patients. Currently available treatments do not completely correct cardiac involvement in the LSDs. Gene therapy has been tested as a therapeutic alternative with promising results for the heart disease. In this review, we present the results of different approaches of gene therapy for LSDs, mainly in animal models, and its effects in the heart, focusing on protocols with cardiac functional analysis.","Roberto Giugliani1 
			2 
			3 
			4 
			http://orcid.org/0000-0001-9655-3686,Keywords: Lysosomal storage disease; gene therapy; cardiovascular disease; animal models; heart","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200261&lang=pt"
"67","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 23-Maio-2019","Effects of gene therapy on cardiovascular symptoms of lysosomal storage diseases","Effects of gene therapy on cardiovascular symptoms of lysosomal storage diseases","Articles,1Gene Therapy Center, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,2Postgraduate Program in Genetics and Molecular Biology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,3Medical Genetics Service, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,4Department of Genetics, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,5Department of Physiology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,,","Send correspondence to Ursula Matte. Gene Therapy Center, Hospital de Clínicas de Porto Alegre, Rua Ramiro Barcelos 2350, 90035-903 Porto Alegre, RS, Brazil. E-mail: umatte@hcpa.edu.br
				","Lysosomal storage diseases (LSDs) are inherited conditions caused by impaired lysosomal function and consequent substrate storage, leading to a range of clinical manifestations, including cardiovascular disease. This may lead to significant symptoms and even cardiac failure, which is an important cause of death among patients. Currently available treatments do not completely correct cardiac involvement in the LSDs. Gene therapy has been tested as a therapeutic alternative with promising results for the heart disease. In this review, we present the results of different approaches of gene therapy for LSDs, mainly in animal models, and its effects in the heart, focusing on protocols with cardiac functional analysis.","Roberto Giugliani1 
			2 
			3 
			4 
			http://orcid.org/0000-0001-9655-3686,Keywords: Lysosomal storage disease; gene therapy; cardiovascular disease; animal models; heart","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200261&lang=pt"
"68","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 03-Jun-2019","The natural history of pregnancies with prenatal diagnosis of Trisomy 18 or Trisomy 13: Retrospective cases of a 23-year experience in a Brazilian public hospital","The natural history of pregnancies with prenatal diagnosis of Trisomy 18 or Trisomy 13: Retrospective cases of a 23-year experience in a Brazilian public hospital","Articles,1Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,2Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,3Medical Genetics Service, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,4School of Medicine, Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS), Porto Alegre, RS, Brazil,5Department of Gynecology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,,","Received:
				April 20, 2018; Accepted:
				December 27, 2018","Trisomy 18 (T18) and trisomy 13 (T13) are polymalformative syndromes associated with a high rate of spontaneous abortions, intrauterine death, and short postnatal life. This study describes the overall outcome in a country where the therapeutic interruption of pregnancy is not available. The medical records of women with prenatal diagnosis of full trisomy of T13 or T18 between October 1994 and October 2017 were analyzed in order to describe their natural outcomes. Thirteen cases of T13 and 29 cases of T18 were included. The miscarriage rate was 9% for T18 and no cases for T13. Intrauterine fetal death occurred in 46% and 52% of cases for T13 and T18, respectively. The rate of live births for T13 was 54%, and the median survival was one day (95% CI -33.55 - 90.40) and 71% died in the first 24 hours of life. The rate of live births for T18 was 37% and the median survival was two days (95% CI -1.89 - 13.17); 90% of the affected babies died within first week of life. For the affected babies reaching the first year of life and for those who lived longer, multiple invasive and expensive procedures were required, without success in prolonging life beyond 180 days. This large series provides information for professionals and women regarding the natural histories of T13 and T18. Results of this study are consistent with those referenced in the literature, emphasizing the need of structured protocols and guidelines aiming early T13 and T18 diagnosis, prenatal care, gestation/parents follow-up, and counseling processes. For those couples with earlier diagnosis, a better follow-up and counseling during the prenatal care lead to the option for a support or palliative management of the newborn. Finally, when the counseling process is appropriate, it becomes easier to take decisions respecting the parent’s autonomy and to look for better outcomes for both, the mother and the fetus.","Suzana de Azevedo Zachia1 
			,Keywords: Natural history of trisomy; trisomy 13; trisomy 18; prenatal diagnosis; genetic counseling","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200286&lang=pt"
"69","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 03-Jun-2019","The natural history of pregnancies with prenatal diagnosis of Trisomy 18 or Trisomy 13: Retrospective cases of a 23-year experience in a Brazilian public hospital","The natural history of pregnancies with prenatal diagnosis of Trisomy 18 or Trisomy 13: Retrospective cases of a 23-year experience in a Brazilian public hospital","Articles,1Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,2Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,3Medical Genetics Service, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,4School of Medicine, Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS), Porto Alegre, RS, Brazil,5Department of Gynecology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,,","Send correspondence to Rejane Gus. Medical Genetics Service, Hospital de Clínicas de Porto Alegre, Rua Ramiro Barcelos 2350, 90.035-903 Porto Alegre, RS, Brazil. E-mail: rkessler@hcpa.edu.br
				","Trisomy 18 (T18) and trisomy 13 (T13) are polymalformative syndromes associated with a high rate of spontaneous abortions, intrauterine death, and short postnatal life. This study describes the overall outcome in a country where the therapeutic interruption of pregnancy is not available. The medical records of women with prenatal diagnosis of full trisomy of T13 or T18 between October 1994 and October 2017 were analyzed in order to describe their natural outcomes. Thirteen cases of T13 and 29 cases of T18 were included. The miscarriage rate was 9% for T18 and no cases for T13. Intrauterine fetal death occurred in 46% and 52% of cases for T13 and T18, respectively. The rate of live births for T13 was 54%, and the median survival was one day (95% CI -33.55 - 90.40) and 71% died in the first 24 hours of life. The rate of live births for T18 was 37% and the median survival was two days (95% CI -1.89 - 13.17); 90% of the affected babies died within first week of life. For the affected babies reaching the first year of life and for those who lived longer, multiple invasive and expensive procedures were required, without success in prolonging life beyond 180 days. This large series provides information for professionals and women regarding the natural histories of T13 and T18. Results of this study are consistent with those referenced in the literature, emphasizing the need of structured protocols and guidelines aiming early T13 and T18 diagnosis, prenatal care, gestation/parents follow-up, and counseling processes. For those couples with earlier diagnosis, a better follow-up and counseling during the prenatal care lead to the option for a support or palliative management of the newborn. Finally, when the counseling process is appropriate, it becomes easier to take decisions respecting the parent’s autonomy and to look for better outcomes for both, the mother and the fetus.","Suzana de Azevedo Zachia1 
			,Keywords: Natural history of trisomy; trisomy 13; trisomy 18; prenatal diagnosis; genetic counseling","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200286&lang=pt"
"70","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 11-Abr-2019","From abortion-inducing medications to Zika Virus Syndrome: 27 years experience of the First Teratogen Information Service in Latin America","From abortion-inducing medications to Zika Virus Syndrome: 27 years experience of the First Teratogen Information Service in Latin America","Articles,1Sistema Nacional de Informação sobre Agentes Teratogênicos (SIAT), Hospital de Clínicas de Porto Alegre, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,,","Received:
				April 10, 2018; Accepted:
				December 06, 2018","In 1990, the first Teratogen Information Service in Brazil (SIAT) was implemented in the Medical Genetics Service at Hospital de Clinicas de Porto Alegre. SIAT is a free-to-use information service both to health professionals and the general population, especially to women who are pregnant or planning pregnancy. The main objective of this paper is to present the activities of SIAT in its initial years (1990-2006), compared to those in the last decade (2007-2017). In addition we review the scientific contribution of SIAT in the field of human teratogenesis. Since 1990, SIAT received 10,533 calls. Use of medications were the main reason for concern, accounting for 74% of all questions, followed by other chemical exposures (occupational, cosmetics, environmental), and maternal infectious diseases. Among its main contributions to scientific knowledge was the collaboration for the identification of two new human teratogens: misoprostol in the 1990s and Zika virus in 2015/16. In conclusion, SIAT is still evolving, as is the Medical Genetics Service that hosts it. Through its 27 years of existence more than 300 undergraduate and graduate students have rotated at SIAT. Presently, SIAT is expanding the research to experimental teratogenesis and to investigation of molecular mechanisms of teratogens.","Alberto Mantovani Abeche1 
			,Keywords: Teratogens; pregnancy; zika; thalidomide; misoprostol; rubella","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200297&lang=pt"
"71","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 11-Abr-2019","From abortion-inducing medications to Zika Virus Syndrome: 27 years experience of the First Teratogen Information Service in Latin America","From abortion-inducing medications to Zika Virus Syndrome: 27 years experience of the First Teratogen Information Service in Latin America","Articles,1Sistema Nacional de Informação sobre Agentes Teratogênicos (SIAT), Hospital de Clínicas de Porto Alegre, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,,","Send correspondence to Lavinia Schuler-Faccini. Departamento de Genética, Instituto de Biociências, Universidade Federal do Rio Grande do Sul, Caixa postal 15053, Campus Agronomia, 91501-970 Porto Alegre, RS, Brazil. E-mail: lschuler@hcpa.edu.br
				","In 1990, the first Teratogen Information Service in Brazil (SIAT) was implemented in the Medical Genetics Service at Hospital de Clinicas de Porto Alegre. SIAT is a free-to-use information service both to health professionals and the general population, especially to women who are pregnant or planning pregnancy. The main objective of this paper is to present the activities of SIAT in its initial years (1990-2006), compared to those in the last decade (2007-2017). In addition we review the scientific contribution of SIAT in the field of human teratogenesis. Since 1990, SIAT received 10,533 calls. Use of medications were the main reason for concern, accounting for 74% of all questions, followed by other chemical exposures (occupational, cosmetics, environmental), and maternal infectious diseases. Among its main contributions to scientific knowledge was the collaboration for the identification of two new human teratogens: misoprostol in the 1990s and Zika virus in 2015/16. In conclusion, SIAT is still evolving, as is the Medical Genetics Service that hosts it. Through its 27 years of existence more than 300 undergraduate and graduate students have rotated at SIAT. Presently, SIAT is expanding the research to experimental teratogenesis and to investigation of molecular mechanisms of teratogens.","Alberto Mantovani Abeche1 
			,Keywords: Teratogens; pregnancy; zika; thalidomide; misoprostol; rubella","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200297&lang=pt"
"72","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 03-Jun-2019","Clinical research challenges in rare genetic diseases in Brazil","Clinical research challenges in rare genetic diseases in Brazil","Articles,1Clinical Research Group in Medical Genetics, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,2Medical Genetics Service, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,3National Institute of Population Medical Genetics (INAGEMP), Porto Alegre, RS, Brazil,4Department of Genetics, Universidade Federal do Rio Grande do Sul (UFRGS), Porto Alegre, RS, Brazil,,","Received:
				June 08, 2018; Accepted:
				November 28, 2018","Rare diseases are defined as conditions with a prevalence of no more than 6.5 per 10,000 people. Although each rare disease individually affects a small number of people, collectively, the 6,000 to 8,000 rare conditions (80% of them with genetic cause) affect around 8% of the world’s population. Research about the natural history and underlying pathophysiological mechanisms of rare diseases, as well as clinical trials with new drugs, are important and necessary to develop new strategies for the treatment of these conditions. This report describes the experience of a clinical research group working with rare diseases in a reference center for lysosomal diseases in Brazil (Medical Genetics Service, Hospital de Clínicas de Porto Alegre). The activities of this research group enabled its participation in several international multicenter clinical research protocols related to the natural history or therapy development for rare genetic diseases. This participation has allowed the development of personal skills and institutional facilities for clinical research. The clinical research developed in our center has raised the quality of the medical assistance provided to non-clinical research patients in addition to enabling early access to new therapies to many patients with orphan conditions.","Marina Bauer Zambrano1 
			2 
			,Keywords: Clinical research; clinical investigation; rare diseases; lysosomal storage diseases; enzyme replacement therapy","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200305&lang=pt"
"73","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 03-Jun-2019","Clinical research challenges in rare genetic diseases in Brazil","Clinical research challenges in rare genetic diseases in Brazil","Articles,1Clinical Research Group in Medical Genetics, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,2Medical Genetics Service, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,3National Institute of Population Medical Genetics (INAGEMP), Porto Alegre, RS, Brazil,4Department of Genetics, Universidade Federal do Rio Grande do Sul (UFRGS), Porto Alegre, RS, Brazil,,","Send correspondence to Luciana Giugliani. Centro de Pesquisa Clínica, Hospital de Clínicas de Porto Alegre, 90035-903 Porto Alegre, RS, Brazil. E-mail: lugiugliani@hotmail.com
				","Rare diseases are defined as conditions with a prevalence of no more than 6.5 per 10,000 people. Although each rare disease individually affects a small number of people, collectively, the 6,000 to 8,000 rare conditions (80% of them with genetic cause) affect around 8% of the world’s population. Research about the natural history and underlying pathophysiological mechanisms of rare diseases, as well as clinical trials with new drugs, are important and necessary to develop new strategies for the treatment of these conditions. This report describes the experience of a clinical research group working with rare diseases in a reference center for lysosomal diseases in Brazil (Medical Genetics Service, Hospital de Clínicas de Porto Alegre). The activities of this research group enabled its participation in several international multicenter clinical research protocols related to the natural history or therapy development for rare genetic diseases. This participation has allowed the development of personal skills and institutional facilities for clinical research. The clinical research developed in our center has raised the quality of the medical assistance provided to non-clinical research patients in addition to enabling early access to new therapies to many patients with orphan conditions.","Marina Bauer Zambrano1 
			2 
			,Keywords: Clinical research; clinical investigation; rare diseases; lysosomal storage diseases; enzyme replacement therapy","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200305&lang=pt"
"74","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 11-Abr-2019","Population medical genetics: translating science to the community","Population medical genetics: translating science to the community","Articles,1Medical Genetics Service, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,2Department of Genetics and Molecular Biology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,3Instituto Nacional de Ciência e Tecnologia de Genética Médica Populacional (INaGeMP), Porto Alegre, RS, Brazil,4Postgraduate Program in Medicine: Medical Sciences Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,5APAE, Salvador, Brazil,6Escola Bahiana de Medicina e Saúde Pública, Salvador, BA, Brazil,7Fundação Oswaldo Cruz (FIOCRUZ), Salvador, BA, Brazil,8Department of Pediatrics, Universidade Federal da Bahia, Salvador, BA, Brazi,9Department of Biochemistry, ICBS, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,10Genetics Identification Laboratory, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,11Postgraduate Program in Genetics and Molecular Biology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,12Postgraduate Program in Biological Sciences: Biochemistry, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,13Postgraduate Program in Celular and Molecular Biology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,14Department of Internal Medicine, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,15Prefeitura Municipal de Cândido Godói, Candido Godói, RS, Brazil,,","Received:
				May 22, 2018; Accepted:
				July 11, 2018","Rare genetic disorders are currently in the spotlight due to the elevated number of different conditions and significant total number of affected patients. The study of these disorders is extremely helpful for the elucidation of physiological processes related with complex disorders. Isolated populations are instrumental for the study of genetic disorders, considering their homogeneity and high proportion of affected patients in a small geographic area. These favorable conditions lead to the creation of a new discipline, known as “population medical genetics”, which integrates medical genetics, population genetics, epidemiological genetics and community genetics. In order to develop practical activities in this new discipline, the National Institute of Population Medical Genetics (INaGeMP) was created in 2008 in Brazil. INaGeMP has developed several tools and funded numerous research activities. In this review, we highlight three successful projects developed in the first 10 years of INaGeMP activities (2008-2018): a newborn screening pilot study for MPS VI in Northeast Brazil, the study of Machado-Joseph disease in Brazilian families with Azorian ancestry, and the high twinning rate in a small town in southern Brazil. The results of these projects in terms of scientific output and contributions to the affected communities highlight the success and importance of INaGeMP.","Rowena Couto1 
			,Keywords: Population Medical Genetics; genetic clusters; founder effect; population isolates","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200312&lang=pt"
"75","Genet. Mol. Biol. vol.42 no.1 supl.1 Ribeirão Preto  2019
			 Epub 11-Abr-2019","Population medical genetics: translating science to the community","Population medical genetics: translating science to the community","Articles,1Medical Genetics Service, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,2Department of Genetics and Molecular Biology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,3Instituto Nacional de Ciência e Tecnologia de Genética Médica Populacional (INaGeMP), Porto Alegre, RS, Brazil,4Postgraduate Program in Medicine: Medical Sciences Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,5APAE, Salvador, Brazil,6Escola Bahiana de Medicina e Saúde Pública, Salvador, BA, Brazil,7Fundação Oswaldo Cruz (FIOCRUZ), Salvador, BA, Brazil,8Department of Pediatrics, Universidade Federal da Bahia, Salvador, BA, Brazi,9Department of Biochemistry, ICBS, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,10Genetics Identification Laboratory, Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, Brazil,11Postgraduate Program in Genetics and Molecular Biology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,12Postgraduate Program in Biological Sciences: Biochemistry, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,13Postgraduate Program in Celular and Molecular Biology, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,14Department of Internal Medicine, Universidade Federal do Rio Grande do Sul, Porto Alegre, RS, Brazil,15Prefeitura Municipal de Cândido Godói, Candido Godói, RS, Brazil,,","Send correspondence to Francyne Kubaski. Medical Genetics Service - Hospital de Clínicas de Porto Alegre, 2350 Ramiro Barcelos, 90035-903 Porto Alegre, RS, Brazil. E-mail: fkubaski@udel.edu
				","Rare genetic disorders are currently in the spotlight due to the elevated number of different conditions and significant total number of affected patients. The study of these disorders is extremely helpful for the elucidation of physiological processes related with complex disorders. Isolated populations are instrumental for the study of genetic disorders, considering their homogeneity and high proportion of affected patients in a small geographic area. These favorable conditions lead to the creation of a new discipline, known as “population medical genetics”, which integrates medical genetics, population genetics, epidemiological genetics and community genetics. In order to develop practical activities in this new discipline, the National Institute of Population Medical Genetics (INaGeMP) was created in 2008 in Brazil. INaGeMP has developed several tools and funded numerous research activities. In this review, we highlight three successful projects developed in the first 10 years of INaGeMP activities (2008-2018): a newborn screening pilot study for MPS VI in Northeast Brazil, the study of Machado-Joseph disease in Brazilian families with Azorian ancestry, and the high twinning rate in a small town in southern Brazil. The results of these projects in terms of scientific output and contributions to the affected communities highlight the success and importance of INaGeMP.","Rowena Couto1 
			,Keywords: Population Medical Genetics; genetic clusters; founder effect; population isolates","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000200312&lang=pt"
"76","Genet. Mol. Biol. vol.42 no.2 Ribeirão Preto abr./jun. 2019
			 Epub 01-Jul-2019","Association of S100B polymorphisms and serum S100B with risk of systemic lupus erythematous in a Chinese population","Association of S100B polymorphisms and serum S100B with risk of systemic lupus erythematous in a Chinese population","Human and Medical Genetics,1Department of Clinical Laboratory, Affiliated Hospital of Youjiang Medical University for Nationalities, No.18 Zhongshan Road II, Baise 533000, Guangxi, China,2Department of Dermatology, Affiliated Hospital of Youjiang Medical University for Nationalities, Guangxi, China,,","Received:
				November 17, 2017; Accepted:
				July 18, 2018","The aim of this study was to investigate whether the S100B polymorphisms are associated with systemic lupus erythematous (SLE) in a Chinese population. A total of 313 SLE patients and 396 control subjects were enrolled in the present study. The genotypes of three SNPs (rs9722, rs881827 and rs1051169) in S100B gene were detected by single base extension polymerase chain reaction (SBE-PCR). Serum S100B levels were determined by enzyme-linked immunosorbent assay (ELISA). Rs1051169 was associated with an increased risk of SLE (C vs. G: adjusted OR=1.46, 95% CI, 1.18-1.80, p=0.001; CC vs. GG: adjusted OR=1.99, 95% CI, 1.32-3.02, p=0.001; CC+GC vs. GG: adjusted OR=1.54, 95% CI, 1.13-2.11, p=0.007; CC vs. GC+GG: adjusted OR=1.67, 95% CI, 1.16-2.42, p=0.006). Haplotype analysis showed that the G-G-C haplotype was associated with an increased risk of SLE (OR=1.50, 95% CI, 1.14-1.98, p=0.004). Stratified analyses showed that the rs1051169 polymorphism was associated with an increased risk of neurologic disorder in SLE patients (C vs. G: OR=1.78, 95% CI, 1.22-2.59, p=0.003; GC vs. GG: OR=2.33, 95% CI, 1.14-4.77, P=0.019; CC vs. GG: OR=3.02, 95% CI, 1.39-6.53, p=0.004; CC+GC vs. GG: OR=2.57, 95% CI=1.31-5.04, p=0.005). In addition, SLE patients with neurologic disorder carrying the rs1051169 GC/CC genotypes present a higher serum S100B levels compared with that carrying the GG genotype (p < 0.05). Our results indicate that the rs1051169 polymorphism may be involved in the pathogenesis of SLE.","Chunhong Liu1 
			* 
			,Keywords: S100B; polymorphisms; serum levels; SLE; neurologic disorder","http://www.scielo.brhttp://www.scielo.br/scieloOrg/php/articleXML.php?pid=S1415-47572019000300321&lang=pt"
